scenario,events,split_mode,base_distribution,background,base_info,background_info,event_infos,scenario_group,dataset,length
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",val,ma,single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([-0.45213049, -0.54153269,  0.33215314])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 52, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.0682699485175502)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(156)], 'shift_magnitudes': [1.8126364175296792], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([176]), 'ends': array([236]), 'lengths': [60], 'magnitudes': [np.float64(-4.002109280229183)], 'magnitude_strengths': [2.1122201635365654], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,val,400
variance_shift,variance_shift,val,arma,quadratic_trend,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([ 0.47515631,  0.27735318,  0.10189798, -0.19284709]), 'ma_order': 2, 'ma_coefs': array([-0.6985967 ,  0.84022842])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(2.2820470714188357), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'right'}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(278)], 'shift_magnitudes': [2.747939427287993], 'wrapper_event_label': 'variance_shift'}]",single_event,val,400
variance_shift,variance_shift,val,arma,none,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([-0.09045839,  0.03616921, -0.1505355 , -0.11693125]), 'ma_order': 1, 'ma_coefs': array([0.30600008])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(166)], 'shift_magnitudes': [2.947455264427329], 'wrapper_event_label': 'variance_shift'}]",single_event,val,400
point_anomaly+collective_anomaly,"point_anomaly,collective_anomaly",val,ma,single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 5, 'ma_coefs': array([ 0.22596973, -0.60727363,  0.08244801,  0.38120221,  0.23958373])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 12, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.261334559263432)}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 4, 'anomaly_indices': array([  5,  54, 109, 279], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([206]), 'ends': array([251]), 'lengths': [45], 'magnitudes': [np.float64(3.1452790486221316)], 'magnitude_strengths': [2.362076380712596], 'wrapper_event_label': 'collective_anomaly'}]",anomaly_anomaly,val,400
trend_shift,trend_shift,val,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.009522185147663153), 'intercept': -0.44507127946186265, 'seasonal_period': 30, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.0988855542341338)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [161], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.009522185147663153), 'intercept': -0.44507127946186265}}]",single_event,val,400
trend_shift+point_anomaly,"trend_shift,point_anomaly",val,white_noise,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality+linear', 'slope': np.float64(-0.011952412773572575), 'intercept': 0.13061880082578148, 'seasonal_period': 12, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(1.4719359335776743)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [224], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.011952412773572575), 'intercept': 0.13061880082578148}}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([122]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,val,400
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",val,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.86516633])}","{'background': 'linear', 'slope': np.float64(0.009131636825010727), 'intercept': -0.18337896140076948, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [209], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.009131636825010727), 'intercept': -0.18337896140076948}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([211]), 'ends': array([251]), 'lengths': [40], 'magnitudes': [np.float64(6.069294706394618)], 'magnitude_strengths': [2.1395585701278943], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,val,400
no_event,none,val,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(0.007397999105172713), 'intercept': -0.10515983579764232, 'seasonal_period': None, 'components': ['linear']}",[],no_event,val,400
no_event,none,val,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([0.47882093, 0.40015948])}","{'background': 'linear', 'slope': np.float64(-0.004528439904381709), 'intercept': -0.14581120861283436, 'seasonal_period': None, 'components': ['linear']}",[],no_event,val,400
point_anomaly,point_anomaly,val,ar,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.06667667])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.011852560308157064), 'intercept': -0.39387621870765943, 'seasonal_period': 24, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.2948549421910691)}","[{'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([51]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,val,400
collective_anomaly,collective_anomaly,val,white_noise,single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 30, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.0260672345803694)}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['rectangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([200]), 'ends': array([233]), 'lengths': [33], 'magnitudes': [np.float64(1.4153343962940585)], 'magnitude_strengths': [1.0774747554567103], 'wrapper_event_label': 'collective_anomaly'}]",single_event,val,400
point_anomaly+collective_anomaly,"point_anomaly,collective_anomaly",val,ma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.28361811])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.014726216705690813), 'intercept': -0.0395817607752974, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.2395052671459186)}","[{'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([350]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['rectangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([234]), 'ends': array([265]), 'lengths': [31], 'magnitudes': [np.float64(-2.279864938542451)], 'magnitude_strengths': [1.0523702092174454], 'wrapper_event_label': 'collective_anomaly'}]",anomaly_anomaly,val,400
trend_shift+point_anomaly,"trend_shift,point_anomaly",val,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([-0.464289  ,  0.09667263])}","{'background': 'linear', 'slope': np.float64(0.007675557832521213), 'intercept': 0.46260537462062756, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(110), np.int64(167)], 'shift_types': ['magnitude_change', 'direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.007675557832521213), 'intercept': 0.46260537462062756}}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([215]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,val,400
mean_shift+point_anomaly,"mean_shift,point_anomaly",val,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([-0.46504343]), 'ma_order': 1, 'ma_coefs': array([0.72063268])}","{'background': 'linear', 'slope': np.float64(0.009923295007745702), 'intercept': -0.010105032691985816, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(132)], 'shift_magnitudes': [np.float64(2.574940797762121)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([247]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,val,400
mean_shift+variance_shift,"mean_shift,variance_shift",val,arma,quadratic_trend,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([0.55790918]), 'ma_order': 2, 'ma_coefs': array([-0.42376302,  0.4230477 ])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(1.017043787381262), 'quadratic_sign': np.int64(1), 'quadratic_location': 'left'}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(319)], 'shift_magnitudes': [np.float64(2.168649022256662)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(69), np.int64(222)], 'shift_magnitudes': [2.6505682383690483, 2.3253638889243016], 'wrapper_event_label': 'variance_shift'}]",shift_shift,val,400
variance_shift+point_anomaly,"variance_shift,point_anomaly",val,arma,none,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([-0.29199632,  0.05217823]), 'ma_order': 4, 'ma_coefs': array([-0.86237184, -0.37684206, -0.17460708,  0.59616456])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(65), np.int64(129)], 'shift_magnitudes': [2.1889093050764394, 2.5316058974327946], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([127]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,val,400
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",val,ar,single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.35323468])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 12, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.1098742842236096)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(60)], 'shift_magnitudes': [2.495071678618787], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['rectangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([160]), 'ends': array([195]), 'lengths': [35], 'magnitudes': [np.float64(-1.376830758342547)], 'magnitude_strengths': [1.0238141693989435], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,val,400
variance_shift+trend_shift,"variance_shift,trend_shift",val,ma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.87838011])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.009895108880312874), 'intercept': -0.4799295321515823, 'seasonal_period': 52, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.1823634750001362)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(312)], 'shift_magnitudes': [2.431676216498593], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [237], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.009895108880312874), 'intercept': -0.4799295321515823}}]",shift_shift,val,400
point_anomaly,point_anomaly,val,ar,single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([ 0.36610093, -0.15667352])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 24, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.359598482969068)}","[{'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([249]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,val,400
mean_shift+point_anomaly,"mean_shift,point_anomaly",val,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.87322642])}","{'background': 'linear', 'slope': np.float64(-0.008516153007495815), 'intercept': -0.041749224678474084, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(199)], 'shift_magnitudes': [np.float64(6.177182069139882)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 6, 'anomaly_indices': array([168, 173, 285, 351, 356, 367], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,val,400
point_anomaly+collective_anomaly,"point_anomaly,collective_anomaly",val,white_noise,quadratic_trend,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.9465819647564884), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'center'}","[{'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([174]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['rectangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([176]), 'ends': array([211]), 'lengths': [35], 'magnitudes': [np.float64(1.7818393230488594)], 'magnitude_strengths': [1.575185112792273], 'wrapper_event_label': 'collective_anomaly'}]",anomaly_anomaly,val,400
mean_shift,mean_shift,val,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([-0.05401119])}","{'background': 'linear', 'slope': np.float64(0.008231954524690199), 'intercept': 0.030069489708305475, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(80), np.int64(159)], 'shift_magnitudes': [np.float64(2.1828089444089076), np.float64(2.7612581775095006)], 'wrapper_event_label': 'mean_shift'}]",single_event,val,400
