scenario,events,split_mode,base_distribution,background,base_info,background_info,event_infos,scenario_group,dataset,length
trend_shift+point_anomaly,"trend_shift,point_anomaly",ood_params,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(0.0033888484646349953), 'intercept': 0.23562055049470176, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [126], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.0033888484646349953), 'intercept': 0.23562055049470176}}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([127]), 'location': 'beginning', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,800
mean_shift+point_anomaly,"mean_shift,point_anomaly",ood_params,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([-0.62531654]), 'ma_order': 2, 'ma_coefs': array([-0.31967398, -0.28299736])}","{'background': 'linear', 'slope': np.float64(0.0067354888684435415), 'intercept': -0.39936851775728266, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [469], 'shift_magnitudes': [np.float64(5.174172991250354)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 3, 'anomaly_indices': array([277, 464, 734], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,800
point_anomaly,point_anomaly,ood_params,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 3, 'ar_coefs': array([-0.60282681, -0.43764767, -0.55194499]), 'ma_order': 1, 'ma_coefs': array([0.34387425])}","{'background': 'linear', 'slope': np.float64(0.006803204662696769), 'intercept': -0.15296458652521128, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 11, 'anomaly_indices': array([ 10,  24, 118, 123, 166, 199, 227, 384, 433, 544, 664], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,ood_params,800
collective_anomaly,collective_anomaly,ood_params,ma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 5, 'ma_coefs': array([ 0.33701443,  0.03654864,  0.44859314,  0.7947612 , -0.01825245])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.007346741723450977), 'intercept': -0.05124840632672312, 'seasonal_period': 30, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.4168490665754927)}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([432]), 'ends': array([501]), 'lengths': [69], 'magnitudes': [np.float64(3.0815845381516556)], 'magnitude_strengths': [1.9837971098542713], 'wrapper_event_label': 'collective_anomaly'}]",single_event,ood_params,800
no_event,none,ood_params,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([-0.59963897, -0.72739781])}","{'background': 'linear', 'slope': np.float64(0.00234791198745663), 'intercept': 0.3430677462912839, 'seasonal_period': None, 'components': ['linear']}",[],no_event,ood_params,800
mean_shift+trend_shift,"mean_shift,trend_shift",ood_params,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([0.10862495]), 'ma_order': 2, 'ma_coefs': array([-0.32919921, -0.5850458 ])}","{'background': 'linear', 'slope': np.float64(-0.0038164149641007066), 'intercept': 0.16369046223515515, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [88], 'shift_magnitudes': [np.float64(2.4242031402604023)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [156], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.0038164149641007066), 'intercept': 0.16369046223515515}}]",shift_shift,ood_params,800
variance_shift,variance_shift,ood_params,ma,single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 4, 'ma_coefs': array([ 0.54873049,  0.54170747,  0.16153286, -0.23301388])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 30, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(0.8039993843091259)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [399], 'shift_magnitudes': [2.6631605302208383], 'wrapper_event_label': 'variance_shift'}]",single_event,ood_params,800
mean_shift+point_anomaly,"mean_shift,point_anomaly",ood_params,ar,none,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 4, 'ar_coefs': array([ 0.20917219, -0.28170346, -0.45604362,  0.29570631])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [214], 'shift_magnitudes': [np.float64(3.1079110316090834)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([176]), 'location': 'beginning', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,800
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",ood_params,arma,single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([ 0.12038316,  0.17514228,  0.24039362, -0.89701724]), 'ma_order': 2, 'ma_coefs': array([ 0.50920706, -0.06016889])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 12, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(2.243175837649677)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': 'beginning', 'shift_indices': [np.int64(372), np.int64(516)], 'shift_magnitudes': [2.0510681581785066, 2.711138083069245], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay'], 'num_anomalies': 1, 'location': 'beginning', 'starts': array([113]), 'ends': array([192]), 'lengths': [79], 'magnitudes': [np.float64(4.217908304963458)], 'magnitude_strengths': [1.7469077101850603], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,800
no_event,none,ood_params,ar,single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 4, 'ar_coefs': array([-0.57451893, -0.34794033,  0.06868044,  0.26703332])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 12, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.3221475990504574)}",[],no_event,ood_params,800
variance_shift,variance_shift,ood_params,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([-0.58932354]), 'ma_order': 2, 'ma_coefs': array([-0.75852173,  0.3999513 ])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.00433165910633361), 'intercept': 0.010765866635398802, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.5294030856448662)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [216], 'shift_magnitudes': [1.8714399640661972], 'wrapper_event_label': 'variance_shift'}]",single_event,ood_params,800
variance_shift+point_anomaly,"variance_shift,point_anomaly",ood_params,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([0.65766672]), 'ma_order': 1, 'ma_coefs': array([-0.34438576])}","{'background': 'linear', 'slope': np.float64(-0.0019594501684163513), 'intercept': 0.012827522083686649, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [465], 'shift_magnitudes': [2.336654030601136], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([440]), 'location': 'middle', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,800
variance_shift,variance_shift,ood_params,ma,quadratic_trend,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([-0.10201197,  0.73757455,  0.30128293])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(1.3438847991454232), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'center'}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [122], 'shift_magnitudes': [2.4403172196287146], 'wrapper_event_label': 'variance_shift'}]",single_event,ood_params,800
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",ood_params,ar,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.6831391])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.00676538356193452), 'intercept': -0.3299697721935736, 'seasonal_period': 52, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.6886156820030265)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [418], 'shift_magnitudes': [2.197860951909595], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([413]), 'ends': array([530]), 'lengths': [117], 'magnitudes': [np.float64(-4.176715412739236)], 'magnitude_strengths': [2.134274191032305], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,800
mean_shift+trend_shift,"mean_shift,trend_shift",ood_params,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([-0.85982083]), 'ma_order': 4, 'ma_coefs': array([ 0.26553041,  0.08324244,  0.06397064, -0.23479576])}","{'background': 'linear', 'slope': np.float64(-0.006235708385621192), 'intercept': 0.4437937206288768, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': 'beginning', 'shift_indices': [np.int64(86), np.int64(262)], 'shift_magnitudes': [np.float64(2.869094462156181), np.float64(3.4023079853768774)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'beginning', 'shift_indices': [np.int64(102), np.int64(283)], 'shift_types': ['direction_and_magnitude_change', 'direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.006235708385621192), 'intercept': 0.4437937206288768}}]",shift_shift,ood_params,800
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",ood_params,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.13378393])}","{'background': 'linear', 'slope': np.float64(0.004734287491842713), 'intercept': -0.15808422120325327, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [663], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.004734287491842713), 'intercept': -0.15808422120325327}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay'], 'num_anomalies': 1, 'location': 'end', 'starts': array([674]), 'ends': array([741]), 'lengths': [67], 'magnitudes': [np.float64(2.0312236723655195)], 'magnitude_strengths': [1.9037237054020557], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,800
mean_shift+variance_shift,"mean_shift,variance_shift",ood_params,arma,none,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 5, 'ar_coefs': array([-0.05775972,  0.31788229, -0.15382551, -0.51282389, -0.28181893]), 'ma_order': 2, 'ma_coefs': array([-0.81876568,  0.33552591])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(172), np.int64(407)], 'shift_magnitudes': [np.float64(4.632508332214835), np.float64(4.1879002560297725)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(240), np.int64(597)], 'shift_magnitudes': [2.813468164034332, 2.8725785491566302], 'wrapper_event_label': 'variance_shift'}]",shift_shift,ood_params,800
trend_shift+point_anomaly,"trend_shift,point_anomaly",ood_params,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([0.60661977]), 'ma_order': 2, 'ma_coefs': array([-0.00859845,  0.83701862])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.005431426147055324), 'intercept': -0.3469569000975088, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.1388501001584928)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(288), np.int64(420)], 'shift_types': ['direction_change', 'direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.005431426147055324), 'intercept': -0.3469569000975088}}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 10, 'anomaly_indices': array([ 21, 188, 233, 293, 460, 468, 604, 617, 650, 684], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,800
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",ood_params,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.0032120096405561013), 'intercept': -0.4069597234011395, 'seasonal_period': 24, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.1910137476774199)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [598], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.0032120096405561013), 'intercept': -0.4069597234011395}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'end', 'starts': array([590]), 'ends': array([705]), 'lengths': [115], 'magnitudes': [np.float64(1.6345360893032677)], 'magnitude_strengths': [1.5247331245707456], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,800
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",ood_params,arma,single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([ 0.88395553,  0.78744046, -0.70865127, -0.05366663]), 'ma_order': 1, 'ma_coefs': array([0.73128794])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 52, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(6.015547278184336)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [607], 'shift_magnitudes': [np.float64(10.158816803152334)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'end', 'starts': array([679]), 'ends': array([757]), 'lengths': [78], 'magnitudes': [np.float64(14.735140507792087)], 'magnitude_strengths': [2.1306036320140906], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,800
