scenario,events,split_mode,base_distribution,background,base_info,background_info,event_infos,scenario_group,dataset,length
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",train,ma,quadratic_trend,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 5, 'ma_coefs': array([-0.36584907, -0.1997585 , -0.30234174, -0.25904015,  0.15732534])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(1.1216731641710753), 'quadratic_sign': np.int64(1), 'quadratic_location': 'center'}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(187), np.int64(469)], 'shift_magnitudes': [2.4968527550742414, 1.5030816246561303], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([415]), 'ends': array([509]), 'lengths': [94], 'magnitudes': [np.float64(1.11208935010545)], 'magnitude_strengths': [1.9780936159026017], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,800
point_anomaly+collective_anomaly,"point_anomaly,collective_anomaly",train,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.005275614407226215), 'intercept': 0.050555946026832776, 'seasonal_period': 52, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.246566106209518)}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 15, 'anomaly_indices': array([136, 153, 178, 245, 267, 288, 432, 447, 506, 516, 637, 677, 708,
       795, 796], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([378]), 'ends': array([424]), 'lengths': [46], 'magnitudes': [np.float64(3.1498134132081432)], 'magnitude_strengths': [2.0824264478647967], 'wrapper_event_label': 'collective_anomaly'}]",anomaly_anomaly,train,800
collective_anomaly,collective_anomaly,train,white_noise,single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 30, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.0056330941681324)}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([419]), 'ends': array([522]), 'lengths': [103], 'magnitudes': [np.float64(2.171414743808626)], 'magnitude_strengths': [1.7064240407676943], 'wrapper_event_label': 'collective_anomaly'}]",single_event,train,800
mean_shift,mean_shift,train,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.002062754075864865), 'intercept': -0.1876087660377983, 'seasonal_period': 24, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.1683695724243324)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(552)], 'shift_magnitudes': [np.float64(1.474013369622831)], 'wrapper_event_label': 'mean_shift'}]",single_event,train,800
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",train,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.61770183])}","{'background': 'linear', 'slope': np.float64(-0.006933355954271017), 'intercept': 0.08066918138832047, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [365], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.006933355954271017), 'intercept': 0.08066918138832047}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([353]), 'ends': array([414]), 'lengths': [61], 'magnitudes': [np.float64(3.4190575218135555)], 'magnitude_strengths': [1.79913744300586], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,800
mean_shift,mean_shift,train,ar,single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.4707561])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 52, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.103347257762946)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(52), np.int64(364)], 'shift_magnitudes': [np.float64(0.8474614546562641), np.float64(2.8534302297054848)], 'wrapper_event_label': 'mean_shift'}]",single_event,train,800
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",train,ar,quadratic_trend,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 3, 'ar_coefs': array([-0.47189755, -0.1193114 ,  0.08280086])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.7226845786182333), 'quadratic_sign': np.int64(1), 'quadratic_location': 'right'}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(89)], 'shift_magnitudes': [1.6988969200189676], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['rectangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([375]), 'ends': array([424]), 'lengths': [49], 'magnitudes': [np.float64(-1.3375289946452982)], 'magnitude_strengths': [1.5636125676505939], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,800
variance_shift+trend_shift,"variance_shift,trend_shift",train,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 5, 'ar_coefs': array([ 0.36635527,  0.05247788,  0.58692581,  0.4432885 , -0.48232519])}","{'background': 'linear', 'slope': np.float64(0.003576387669965237), 'intercept': 0.475492589117228, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(534), np.int64(643)], 'shift_magnitudes': [2.099853548671625, 2.7259089400825083], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [332], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.003576387669965237), 'intercept': 0.475492589117228}}]",shift_shift,train,800
mean_shift,mean_shift,train,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.0052451110498471076), 'intercept': -0.46794104250727386, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.5733968905254843)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(444)], 'shift_magnitudes': [np.float64(2.9653173573127996)], 'wrapper_event_label': 'mean_shift'}]",single_event,train,800
variance_shift,variance_shift,train,ma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.83795606])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.004679396040437363), 'intercept': -0.4117055390289919, 'seasonal_period': 24, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.5490128321849113)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(144), np.int64(384)], 'shift_magnitudes': [1.540694162012166, 2.6315063457395755], 'wrapper_event_label': 'variance_shift'}]",single_event,train,800
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",train,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 5, 'ar_coefs': array([-0.22222774, -0.3164833 ,  0.54060691, -0.1982998 , -0.00594022]), 'ma_order': 1, 'ma_coefs': array([-0.60200203])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.00735558691052922), 'intercept': -0.0827215670181144, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(3.082286062687342)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(528), np.int64(648)], 'shift_magnitudes': [2.8754348173335296, 1.5843970384977157], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([354]), 'ends': array([426]), 'lengths': [72], 'magnitudes': [np.float64(7.740115785385448)], 'magnitude_strengths': [2.067167674606446], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,800
variance_shift,variance_shift,train,ma,quadratic_trend,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([-0.2750363])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(1.3553470316586342), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'center'}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(522)], 'shift_magnitudes': [2.829673275961742], 'wrapper_event_label': 'variance_shift'}]",single_event,train,800
variance_shift+trend_shift,"variance_shift,trend_shift",train,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 5, 'ar_coefs': array([ 0.42453075,  0.23222017,  0.60651064,  0.0760728 , -0.54727456]), 'ma_order': 2, 'ma_coefs': array([0.59330932, 0.81535761])}","{'background': 'linear', 'slope': np.float64(0.005161877362913677), 'intercept': 0.3596880478398251, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(458)], 'shift_magnitudes': [1.8354935017070357], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(569), np.int64(682)], 'shift_types': ['direction_and_magnitude_change', 'direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.005161877362913677), 'intercept': 0.3596880478398251}}]",shift_shift,train,800
collective_anomaly,collective_anomaly,train,ma,quadratic_trend,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([-0.4346559 , -0.00483164,  0.0021147 ])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(1.145758972253113), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'right'}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([458]), 'ends': array([551]), 'lengths': [93], 'magnitudes': [np.float64(-4.197712377121128)], 'magnitude_strengths': [2.4307722353675825], 'wrapper_event_label': 'collective_anomaly'}]",single_event,train,800
trend_shift,trend_shift,train,ma,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.5098017])}","{'background': 'single_seasonality+linear', 'slope': np.float64(0.005898694831395839), 'intercept': -0.32390472413139826, 'seasonal_period': 52, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(1.1650774218211706)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [404], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.005898694831395839), 'intercept': -0.32390472413139826}}]",single_event,train,800
mean_shift+point_anomaly,"mean_shift,point_anomaly",train,arma,single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 5, 'ar_coefs': array([ 0.33628397, -0.07143372, -0.76215474, -0.00617902,  0.07374837]), 'ma_order': 3, 'ma_coefs': array([-0.32069586,  0.34515306, -0.708824  ])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 30, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(5.133969883278335)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(300), np.int64(420)], 'shift_magnitudes': [np.float64(10.2818790581082), np.float64(25.376894360023538)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([494]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,800
variance_shift+point_anomaly,"variance_shift,point_anomaly",train,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.002158854391748071), 'intercept': 0.45064183467624863, 'seasonal_period': 30, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.173759558471841)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(570)], 'shift_magnitudes': [2.8389205321268376], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 12, 'anomaly_indices': array([ 65, 108, 342, 380, 414, 424, 508, 553, 572, 619, 656, 662],
      dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,800
variance_shift+point_anomaly,"variance_shift,point_anomaly",train,white_noise,quadratic_trend,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.8937255626152161), 'quadratic_sign': np.int64(1), 'quadratic_location': 'left'}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(128), np.int64(627)], 'shift_magnitudes': [2.5997189306979336, 1.5659341753936864], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([556]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,800
trend_shift,trend_shift,train,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([-0.17985118]), 'ma_order': 4, 'ma_coefs': array([0.74197896, 0.02396633, 0.49434465, 0.32036603])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.005464949479703307), 'intercept': 0.332521274195667, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(0.939561344394046)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [333], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.005464949479703307), 'intercept': 0.332521274195667}}]",single_event,train,800
trend_shift,trend_shift,train,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([0.21029196, 0.24854031]), 'ma_order': 2, 'ma_coefs': array([-0.3804179 ,  0.31032082])}","{'background': 'linear', 'slope': np.float64(-0.0022078834653862676), 'intercept': -0.4063972702283958, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(135), np.int64(396)], 'shift_types': ['magnitude_change', 'magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.0022078834653862676), 'intercept': -0.4063972702283958}}]",single_event,train,800
mean_shift+trend_shift,"mean_shift,trend_shift",train,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(-0.0036370753291682127), 'intercept': 0.27923848728809886, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(268), np.int64(681)], 'shift_magnitudes': [np.float64(2.115304478592302), np.float64(1.7116269513050146)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [474], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.0036370753291682127), 'intercept': 0.27923848728809886}}]",shift_shift,train,800
